,Year_Built,Size,opex_sqft_month,WalkScore,TransitScore,geohash,EstRentableArea,EstValue,Cap_Rate_Iss,Ownership,AirCon,Pool,Condition,constructionType,parkingType,numberOfBuildings,propertyTaxAmount,taxRate,zrent_median,mos_since_last_sale,Median_Home_Value_2019,Area_per_unit,Revenue_per_sqft_month
10218,1962.0,6.0,0.34,84.0,43.0,9q5bp,4984.0,1275000.0,0.0592682352941176,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,8644.2,0.00688888888888889,1800.0,120.00780626386504,412700.0,830.6666666666666,2.234705882352941
10219,1961.0,5.0,0.26,75.0,49.0,9q8zu,4572.0,1670000.0,0.0582437125748503,N,NONE,NONE,UNKNOWN,FRAME,UNKNOWN,1.0,21568.14,0.023,4000.0,11.323849714449228,190800.0,914.4,1.6833333333333333
10220,1963.0,7.0,1.56,75.0,47.0,9q5f7,5072.0,2400000.0,0.0438220833333333,N,CENTRAL,NONE,GOOD,WOOD,PAVED,1.0,8414.67,0.003777777777777778,2493.5,257.8340449956665,700900.0,724.5714285714286,2.21
10221,1921.0,6.0,0.8174999999999999,79.0,71.0,9q5cv,3442.0,1175000.0,0.0462689361702127,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,5.0,10379.49,0.00512,2500.0,219.4595403857156,675000.0,573.6666666666666,1.971764705882353
10223,1937.0,9.0,1.52,63.0,45.0,9qh1f,9579.0,2671000.0,0.0582916510670161,N,NONE,NONE,GOOD,WOOD,UNKNOWN,3.0,14776.42,0.007,1850.0,120.00780626386504,474800.0,1064.3333333333333,1.5499999999999998
10224,1964.0,14.0,0.7735714285714286,94.0,74.0,9q5cs,9371.0,2775000.0,0.0466828828828828,N,CENTRAL,NONE,GOOD,WOOD,BUILT-IN GARAGE,1.0,33941.44,0.005607594936708863,2525.0,207.6646369996091,190800.0,669.3571428571429,2.5002702702702697
10225,1947.0,6.0,0.44999999999999996,85.0,63.0,9q5bn,3242.0,984000.0,0.0473252032520325,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,10247.96,0.007733333333333337,2395.0,212.7899989166916,408100.0,540.3333333333334,1.9143750000000004
10227,1954.0,6.0,0.49,83.0,60.0,9q5cm,5729.0,960000.0,0.0730447916666666,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,2.0,5707.91,0.005333333333333333,2329.5,232.6343489033443,392600.0,954.8333333333334,1.06
10228,1959.0,6.0,0.46499999999999997,68.0,57.0,9q5ch,4144.0,881000.0,0.0581804767309875,N,NONE,NONE,AVERAGE,WOOD,GARAGE/CARPORT,1.0,8657.47,0.006428571428571429,2480.0,405.91100756163297,412300.0,690.6666666666666,1.42
10233,1996.0,0.0,1.405,73.0,46.0,9q5dm,137138.0,31000000.0,0.1000590347263095,N,NONE,NONE,UNKNOWN,STEEL,SHARED/COMMON,1.0,559263.65,0.0048000000000000004,2636.0,90.24128128388598,332100.0,772.4381404550685,2.18
10234,1957.0,18.0,0.49,49.0,14.25,dhwfy,9528.0,700000.0,0.0658842857142857,Y,NONE,NONE,ABOVE AVERAGE,CONCRETE BLOCK,UNKNOWN,1.0,16960.89,0.016,3125.0,1471.0992044445259,533900.0,529.3333333333334,3.39
10235,1966.0,5.0,0.715,84.0,56.0,9q5cx,4200.0,850000.0,0.0494858823529411,N,NONE,NONE,UNKNOWN,WOOD,SHARED/COMMON,1.0,394.47,0.004666666666666666,2937.0,120.00780626386504,370700.0,840.0,2.345
10237,1962.0,8.0,0.6362500000000001,93.0,56.0,9q5cg,5660.0,1600000.0,0.039936875,N,CENTRAL,NONE,GOOD,WOOD,ON SITE,1.0,8696.21,0.004206521739130437,2581.0,120.00780626386504,730200.0,707.5,1.7671428571428571
10238,1950.0,7.0,0.96,78.0,41.0,9q9nk,4672.0,1680000.0,0.0475541666666666,N,NONE,NONE,POOR,WOOD,UNKNOWN,1.0,7202.78,0.027,1975.0,120.00780626386504,536100.0,667.4285714285714,2.105
10240,1929.0,8.0,0.7974999999999999,92.0,58.0,9q5cd,6460.0,1795000.0,0.0497509749303621,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,7426.73,0.007629629629629629,2595.0,120.00780626386504,371400.0,807.5,2.025714285714286
10241,1983.0,6.0,0.49,55.0,27.833333333333332,9q5vr,6180.0,675000.0,0.0729051851851851,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,14225.67,0.009666666666666665,1800.0,204.90482673656467,207200.0,1030.0,2.276666666666667
10242,1964.0,10.0,0.454,78.0,49.0,9q5fj,8659.0,2600000.0,0.0460392307692307,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,10365.78,0.0047777777777777775,2591.0,273.90008331267506,709300.0,865.9,2.212857142857143
10243,2005.0,36.0,0.81,99.0,91.0,9q9p1,32550.0,14800000.0,0.0520492891891891,Y,NONE,NONE,AVERAGE,WOOD,UNKNOWN,1.0,109569.5,0.016,2345.0,220.21520271964442,728800.0,904.1666666666666,2.45
10244,1958.0,6.0,0.49,76.0,36.0,9q9ke,3520.0,1545000.0,0.0450284789644012,N,NONE,NONE,AVERAGE,WOOD,CARPORT,1.0,16284.2,0.0345,2395.0,203.8534704458811,551400.0,586.6666666666666,2.1925
10245,1961.0,10.0,1.16,79.0,27.846153846153847,9q5cn,5970.0,1720000.0,0.0474825581395348,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,10239.7,0.007307692307692308,2937.0,249.29177513386236,436500.0,597.0,1.55
10246,1957.0,15.0,1.31,86.0,14.142857142857142,dhwfx,6970.0,1500000.0,0.0699573333333333,N,NONE,NONE,UNKNOWN,CONCRETE BLOCK,UNKNOWN,1.0,15914.32,0.016,3100.0,240.5852308516389,234000.0,464.6666666666667,3.6637499999999994
10247,1950.0,6.0,1.16,79.0,27.846153846153847,9q5cn,3080.0,1055000.0,0.0600417061611374,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,8623.42,0.007307692307692308,2900.0,405.54960383671045,190800.0,513.3333333333334,1.55
10248,1989.0,5.0,0.49,54.0,39.24075664319679,dhwun,4538.0,555000.0,0.0808234234234234,N,YES,NONE,AVERAGE,MASONRY,UNKNOWN,3.0,12870.17,0.024,9000.0,120.00780626386504,154800.0,907.6,2.1
10249,1949.0,5.0,0.49,77.0,50.0,9q9ng,2200.0,2040000.0,0.0899490196078431,N,NONE,NONE,POOR,WOOD,GARAGE,1.0,9989.88,0.016,2350.0,152.92840011589485,769200.0,440.0,2.71
10250,1965.0,6.0,0.49,74.0,35.0,9qc2h,2475.0,970000.0,0.0549855670103092,N,WINDOW UNIT,NONE,FAIR,FRAME,UNFINISHED,1.0,11515.66,0.005,2250.0,219.91950876288965,303100.0,412.5,2.315
10251,1898.0,5.0,0.77,86.0,66.0,9q9k6,3192.0,1145000.0,0.0550978165938864,N,NONE,NONE,AVERAGE,WOOD,ATTACHED,1.0,7743.72,0.0031538461538461533,2599.0,323.37953874297136,709800.0,638.4,3.172857142857143
10252,1961.0,5.0,1.34,71.0,57.0,9q9ns,3611.0,800000.0,0.09592625,N,NONE,NONE,POOR,WOOD,UNKNOWN,1.0,10651.94,0.02,2150.0,237.5625815159236,366400.0,722.2,2.45
10254,1954.0,6.0,0.454,79.0,50.0,9q5fj,4156.0,1370000.0,0.0425912408759124,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,6187.17,0.0047777777777777775,2500.0,255.82989706655093,596200.0,692.6666666666666,2.212857142857143
10255,1988.0,6.0,0.49,54.0,39.24075664319679,dhwun,4532.0,750000.0,0.0797135135135135,N,YES,NONE,AVERAGE,MASONRY,UNKNOWN,3.0,12870.51,0.024,9000.0,120.00780626386504,154800.0,755.3333333333334,2.1
10256,1959.0,12.0,0.72,96.0,7.142857142857143,dhx48,8610.0,2300000.0,0.0491334782608695,N,NONE,NONE,LUXURY,CONCRETE BLOCK,UNKNOWN,1.0,51181.05,0.032,3250.0,36.55640069085531,121900.0,717.5,4.0024999999999995
10257,1963.0,34.0,0.575,68.0,42.25,9qh0b,26380.0,4500000.0,0.0684995555555555,Y,NONE,Yes,GOOD,WOOD,UNKNOWN,1.0,83266.06,0.005749999999999999,2250.0,66.78289404800844,190800.0,775.8823529411765,2.0966666666666667
10258,1958.0,5.0,0.49,83.0,41.0,9qh1v,4301.0,1050000.0,0.0486628571428571,N,NONE,NONE,GOOD,WOOD,GARAGE/CARPORT,2.0,12878.31,0.07163285442576246,1850.0,120.00780626386504,190800.0,860.2,2.7750000000000004
10260,0.0,5.0,0.29,77.0,59.0,9q9nm,3450.0,1075000.0,0.0700260465116279,N,NONE,NONE,POOR,WOOD,UNKNOWN,1.0,12285.4,0.013,1791.0,220.4123320241476,516700.0,690.0,2.0242857142857145
10261,1975.0,16.0,0.95,37.0,4.142857142857143,9vffm,11172.0,990000.0,0.0911626262626262,Y,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,14603.12,0.07163285442576246,1547.5,180.32937344183583,190800.0,698.25,2.15
10263,1895.0,6.0,0.81,96.0,80.0,9q9p1,4155.0,1400000.0,0.0649607142857142,N,NONE,NONE,FAIR,WOOD,UNKNOWN,1.0,10949.98,0.02,2399.0,1.92735286646467,673400.0,692.5,2.8831818181818183
10265,1961.0,6.0,1.165,79.0,50.0,9q5fn,6660.0,1975000.0,0.0508050632911392,N,CENTRAL,NONE,GOOD,WOOD,UNKNOWN,1.0,5486.01,0.005571428571428571,2600.0,120.00780626386504,681100.0,1110.0,2.1166666666666667
10266,1959.0,7.0,1.07,73.0,45.0,9mupv,4010.0,1414000.0,0.0452616690240452,N,NONE,NONE,UNKNOWN,UNKNOWN,CARPORT,1.0,7102.48,0.015,1800.0,18.157665603892543,384700.0,572.8571428571429,1.8542857142857143
10267,1958.0,15.0,1.17,98.0,72.0,9q9p3,13749.0,4455000.0,0.0599957351290684,N,NONE,NONE,POOR,WOOD,UNKNOWN,1.0,31174.02,0.038,2395.0,120.00780626386504,190800.0,916.6,3.375384615384615
10268,1920.0,5.0,0.5183333333333334,78.0,66.0,9q5cu,1513.0,1425000.0,0.0560743859649122,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,1606.06,0.004523437500000003,2546.0,120.00780626386504,944900.0,302.6,1.837826086956521
10273,0.0,8.0,0.7974999999999999,82.0,60.0,9q5cd,5777.0,1800000.0,0.0506933333333333,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,5882.28,0.007629629629629629,2600.0,310.369004645762,491400.0,722.125,2.025714285714286
10274,1964.0,7.0,0.49,80.0,21.75,9q5bv,6317.0,1115000.0,0.0791183856502242,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,8968.61,0.07163285442576246,2325.0,120.00780626386504,330600.0,902.4285714285714,2.37
10275,1946.0,8.0,0.97,74.0,47.0,9q5c4,4416.0,1200000.0,0.0508725,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,4.0,12636.24,0.0042173913043478265,2395.0,265.75207205987726,436300.0,552.0,1.8329999999999997
10276,1960.0,6.0,1.16,66.0,27.846153846153847,9q5cn,6038.0,1565000.0,0.0569578274760383,N,NONE,NONE,AVERAGE,WOOD,GARAGE/CARPORT,5.0,11284.12,0.007307692307692308,3104.0,120.00780626386504,437000.0,1006.3333333333334,1.55
10279,1957.0,8.0,0.45999999999999996,47.0,41.0,9q5f9,4740.0,1100000.0,0.0521227272727272,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,4710.27,0.00588,2382.5,269.3003995409344,515400.0,592.5,2.3666666666666667
10281,1960.0,8.0,0.45333333333333337,82.0,67.0,9q5ck,6717.0,1250000.0,0.0719632,N,NONE,NONE,GOOD,WOOD,PAVED,2.0,12514.58,0.002866666666666667,2543.0,120.00780626386504,409100.0,839.625,1.8571428571428572
10282,1957.0,8.0,0.77,76.0,50.0,9q9k6,4162.0,2000000.0,0.041129,N,NONE,NONE,AVERAGE,WOOD,ATTACHED,1.0,16993.78,0.0031538461538461533,2400.0,193.50418195946455,190800.0,520.25,3.172857142857143
10283,1931.0,7.0,0.56,52.0,45.0,9mudq,4448.0,1985000.0,0.0384972292191435,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,13455.62,0.007459459459459462,2600.0,203.13066299603614,107100.0,635.4285714285714,2.1180000000000008
10284,1953.0,6.0,0.49,82.0,19.6,9q5cj,4138.0,1050000.0,0.04518,N,NONE,NONE,GOOD,WOOD,GARAGE/CARPORT,2.0,12477.56,0.003,2460.0,183.58200696613818,364700.0,689.6666666666666,1.385
10285,1930.0,6.0,0.54,69.0,57.0,9q5c7,3854.0,850000.0,0.0636588235294117,N,NONE,NONE,AVERAGE,WOOD,UNKNOWN,2.0,8165.46,0.0052,2545.0,218.47389386319972,426500.0,642.3333333333334,1.50875
10286,1947.0,6.0,0.23,61.0,39.24075664319679,dhxj9,3953.0,885000.0,0.0791988700564971,N,CENTRAL,NONE,AVERAGE,MASONRY,UNKNOWN,2.0,16766.19,0.022,9000.0,120.00780626386504,446500.0,658.8333333333334,1.16
10287,1958.0,5.0,0.49,83.0,53.0,9q5cq,3360.0,775000.0,0.0426787096774193,N,NONE,NONE,UNKNOWN,UNKNOWN,GARAGE/CARPORT,1.0,9131.64,0.07163285442576246,2919.5,120.00780626386504,190800.0,672.0,2.88
10288,1962.0,6.0,0.3625,85.0,9.5,dhwgr,4233.0,980000.0,0.0634166666666666,N,NONE,NONE,ABOVE AVERAGE,CONCRETE BLOCK,UNKNOWN,1.0,9519.53,0.022,2704.0,13.459417179900264,207300.0,705.5,2.093
10291,1929.0,5.0,0.46499999999999997,58.0,55.0,9q5ch,2310.0,1200000.0,0.0426736842105263,N,NONE,NONE,BELOW AVERAGE,WOOD,UNKNOWN,4.0,3210.75,0.006428571428571429,2000.0,120.00780626386504,514600.0,462.0,1.42
10292,1983.0,9.0,0.24,36.0,39.24075664319679,djjsr,6525.0,475000.0,0.0954505263157894,N,NONE,NONE,AVERAGE,FRAME,UNKNOWN,3.0,8936.41,0.021,1515.0,190.21869355107833,87700.0,725.0,1.86
10295,1958.0,6.0,0.41500000000000004,87.0,55.0,9q5bd,3848.0,1155000.0,0.0576917748917748,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,11261.8,0.007888888888888888,2295.0,229.5788446835451,561500.0,641.3333333333334,1.762
10297,1986.0,6.0,0.6362500000000001,89.0,61.0,9q5cg,4504.0,1370000.0,0.0454474452554744,N,NONE,NONE,GOOD,WOOD,UNKNOWN,1.0,6409.76,0.004206521739130437,2650.0,252.6429733104163,849700.0,750.6666666666666,1.7671428571428571
10298,1962.0,6.0,0.54,76.0,56.0,9q5c7,4824.0,1120000.0,0.0595419642857142,Y,NONE,NONE,GOOD,WOOD,ON SITE,1.0,6546.5,0.0052,2475.0,233.68570519402786,452900.0,804.0,1.50875
10299,1952.0,14.0,0.56,88.0,50.0,9mudq,7332.0,3535000.0,0.0349929278642149,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,24530.56,0.007459459459459462,2600.0,215.74693848423917,160700.0,523.7142857142857,2.1180000000000008
10303,1923.0,5.0,0.49,86.0,41.0,9q5fk,3388.0,1475000.0,0.0445145762711864,N,NONE,NONE,GOOD,WOOD,UNKNOWN,2.0,3445.19,0.0018181818181818182,2500.0,120.00780626386504,664100.0,677.6,1.6620000000000001
10304,1955.0,6.0,0.5283333333333333,72.0,48.0,9q5fd,4900.0,1350000.0,0.05096,N,NONE,NONE,GOOD,WOOD,ON SITE,1.0,7486.66,0.005714285714285714,2595.0,358.7971037853747,473000.0,816.6666666666666,2.6666666666666665
10305,1996.0,290.0,0.51,58.0,45.0,9v6sb,243960.0,39900000.0,0.0368046260651629,Y,NONE,CONCRETE,UNKNOWN,WOOD,UNKNOWN,11.0,469244.61,0.07163285442576246,2100.0,120.00780626386504,350400.0,841.2413793103449,1.18
10308,1969.0,200.0,0.6925,67.0,38.0,9tbq7,50161.0,18250000.0,0.05127195165800655,Y,PACKAGE,Yes,AVERAGE,CONCRETE,UNKNOWN,7.0,54171.54,0.157,1012.5,56.82786417059823,143600.0,250.805,3.87
10309,2017.0,349.0,0.97,13.0,39.24075664319679,9v66u,167538.0,57200000.0,0.0433270776223776,Y,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,1047866.99,0.07163285442576246,2600.0,120.00780626386504,229100.0,480.0515759312321,3.1366666666666667
10312,2010.0,186.0,0.62,36.0,39.24075664319679,9v63g,165542.0,23100000.0,0.0498408987012987,Y,CENTRAL,Yes,UNKNOWN,UNKNOWN,UNKNOWN,4.0,418494.89,0.07163285442576246,2600.0,90.63553989289233,580000.0,890.010752688172,1.38
10313,1964.0,28.0,0.57,93.0,61.0,9q5dz,21985.0,5300000.0,0.0452611773584905,Y,CENTRAL,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,11209.45,0.002,2188.5,30.248262946753794,250900.0,785.1785714285714,1.77
10314,1973.0,122.0,0.615,60.0,3.090909090909091,dhvqf,83665.0,20500000.0,0.0510861707317073,N,CENTRAL,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,5.0,247367.71,0.016,2166.0,10.141073887430192,248100.0,685.7786885245902,1.895
10318,1965.0,56.0,0.57,59.0,61.0,9q5dz,46614.0,12100000.0,0.0461279165289256,Y,CENTRAL,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,21613.11,0.002,1995.0,30.248262946753794,250900.0,832.3928571428571,1.88
10320,2003.0,264.0,0.37,14.0,39.24075664319679,9vffp,252946.0,20100000.0,0.0511221029850746,N,NONE,Yes,UNKNOWN,UNKNOWN,CARPORT,1.0,369283.42,0.07163285442576246,1362.5,28.80264804706386,190800.0,958.1287878787879,2.068
10322,2018.0,150.0,0.49,47.0,45.0,9vk1v,126662.0,22100000.0,0.056337623076923,N,CENTRAL,NONE,AVERAGE,WOOD/STEEL,UNKNOWN,5.0,180766.57333333333,0.07163285442576246,1800.0,120.00780626386504,190800.0,844.4133333333333,1.35
10323,1963.0,38.0,0.57,92.0,56.0,9q5dz,12517.0,7800000.0,0.0486650487179487,Y,CENTRAL,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,6029.92,0.002,2000.0,30.248262946753794,163500.0,329.39473684210526,4.81
10324,1960.0,8.0,0.625,79.0,68.0,9qh0k,7999.0,1200000.0,0.0414775,Y,CENTRAL,NONE,UNKNOWN,UNKNOWN,GARAGE/CARPORT,1.0,14128.82,0.013,1800.0,283.8222583060014,566900.0,999.875,0.93
10326,1908.0,5.0,0.5033333333333334,96.0,73.0,9q8yv,3750.0,1300000.0,0.0532538461538461,N,NONE,NONE,UNKNOWN,WOOD/STEEL,UNKNOWN,1.0,31906.74,0.002196428571428571,3462.5,63.136001914699754,365100.0,750.0,2.42
10327,1927.0,7.0,0.575,95.0,74.0,9qh0b,6466.0,1365000.0,0.041196336996337,N,NONE,NONE,UNKNOWN,WOOD,UNKNOWN,5.0,25028.57,0.012,2250.0,81.0419137404046,476400.0,923.7142857142857,1.55
10328,1949.0,5.0,1.16,91.0,56.0,9q5cn,3136.0,560000.0,0.0533553571428571,N,YES,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,6627.08,0.016,1837.0,227.21329302950704,411100.0,627.2,1.42
10329,1947.0,7.0,0.46499999999999997,73.0,61.0,9q5ch,5492.0,675000.0,0.0466014814814814,N,NONE,NONE,UNKNOWN,WOOD,UNKNOWN,5.0,11970.88,0.017,2550.0,190.18583866699447,432600.0,784.5714285714286,0.98
10330,1987.0,10.0,0.7866666666666667,56.0,45.0,9musg,2736.0,1540000.0,0.050777922077922,N,NONE,NONE,UNKNOWN,UNKNOWN,UNKNOWN,1.0,9203.52,0.01,4800.0,70.26551176089782,364000.0,273.6,2.504
10335,1975.0,343.0,0.585,61.0,13.055555555555555,9vg4y,211265.0,30700000.0,0.049630970684039,N,CENTRAL,NONE,AVERAGE,WOOD,UNKNOWN,1.0,502421.35,0.07163285442576246,1595.0,6.987005015379432,92500.0,615.932944606414,2.0259090909090904
10338,1981.0,366.0,0.49888888888888894,61.0,45.0,9vk10,277694.0,32100000.0,0.0486271059190031,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,13.0,638616.64,0.07163285442576246,1800.0,31.562458310108276,190800.0,758.7267759562842,1.13
10339,1975.0,536.0,0.5669230769230769,65.0,11.025641025641026,dhvrs,475272.0,59800000.0,0.0517581440341679,N,CENTRAL,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,70.0,910847.88,0.018,1640.0,19.110457242324543,190800.0,886.7014925373135,1.24
10340,1993.0,135.0,0.27,93.0,100.0,9q9pb,124257.0,50800000.0,0.0429029421259842,Y,NONE,NONE,UNKNOWN,UNKNOWN,CARPORT,1.0,691439.06,0.018,2392.5,31.825297382779173,540200.0,920.4222222222222,2.67
10343,2014.0,423.0,0.48,19.0,39.24075664319679,9v7cq,451973.0,70480000.0,0.0484918433598183,Y,CENTRAL,Yes,AVERAGE,WOOD/STEEL,GARAGE,11.0,1018230.84,0.07163285442576246,1800.0,120.00780626386504,190800.0,1068.4940898345153,1.32
10346,1984.0,42.0,0.49,69.0,53.0,9v67y,39900.0,1650000.0,0.0973266666666666,Y,NONE,COMMERCIAL,AVERAGE,WOOD,UNKNOWN,1.0,163629.68,0.07163285442576246,2900.0,157.42951923538396,190800.0,950.0,1.4733333333333334
10347,1980.0,0.0,0.49,63.0,39.24075664319679,9t9pu,65192.0,11425000.0,0.0734135761589404,Y,CHILLED WATER,NONE,UNKNOWN,WOOD/STEEL,UNKNOWN,4.0,31374.51,0.07163285442576246,1197.5,120.00780626386504,420200.0,772.4381404550685,2.31
10352,1984.0,107.0,0.78,43.0,39.24075664319679,9vffq,35953.0,6500000.0,0.0650506153846153,Y,NONE,POOL,UNKNOWN,UNKNOWN,UNKNOWN,1.0,118988.58,0.07163285442576246,1150.0,120.00780626386504,190800.0,336.0093457943925,2.89
10353,1972.0,262.0,0.28500000000000003,57.0,44.0,9vk0z,221469.0,9540000.0,0.0651957023060796,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,CARPORT,35.0,338354.94,0.07163285442576246,1800.0,43.028812855376145,190800.0,845.3015267175573,1.6716666666666669
10355,1980.0,192.0,0.4,63.0,36.0,9t9pq,146110.0,11400000.0,0.0615938508771929,Y,PACKAGE,Yes,AVERAGE,WOOD/STEEL,SHARED/COMMON,14.0,100346.63,0.07163285442576246,1150.0,197.28249362910867,147100.0,760.9895833333334,1.29125
10356,1980.0,192.0,0.4,63.0,36.0,9t9pq,146110.0,10855000.0,0.0598877015200368,Y,PACKAGE,Yes,AVERAGE,WOOD/STEEL,SHARED/COMMON,14.0,100346.63,0.07163285442576246,1000.0,197.28249362910867,147100.0,760.9895833333334,1.29125
10357,1980.0,274.0,0.15,67.0,30.0,9vk1f,215557.0,17710000.0,0.0649147406231306,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,OFF STREET,22.0,179728.78,0.07163285442576246,1800.0,120.00780626386504,393400.0,786.7043795620438,1.14
10359,1985.0,200.0,0.31,24.0,26.529411764705884,9tbnr,147449.0,24430000.0,0.0493614474007367,Y,NONE,NONE,AVERAGE,STEEL/WOOD,GARAGE,22.0,23964.5,0.065,1550.0,120.00780626386504,126700.0,737.245,1.24
10360,1986.0,108.0,0.5660000000000001,84.0,41.0,9q5f6,94868.0,39100000.0,0.0436001447570332,Y,CENTRAL,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,93928.89,0.013,2625.0,120.00780626386504,190800.0,878.4074074074074,2.29
10361,1964.0,29.0,0.3633333333333333,99.0,68.0,9q5f3,24862.0,10600000.0,0.0407660386792452,Y,CENTRAL,POOL,UNKNOWN,WOOD,UNKNOWN,1.0,22299.17,0.014,2748.0,325.41654155617084,1189500.0,857.3103448275862,2.34
10366,2016.0,347.0,0.41,74.0,62.0,9vg4s,327367.0,84800000.0,0.0455461244103773,Y,CENTRAL,NONE,EXCELLENT,WOOD,UNKNOWN,2.0,796471.74,0.07163285442576246,1699.0,27.159903842870758,171000.0,943.4207492795389,1.53
10367,1974.0,149.0,0.49,99.0,78.0,9qh08,132019.0,54750000.0,0.0427785066666666,Y,NONE,POOL,UNKNOWN,FRAME,UNKNOWN,1.0,441227.94,0.013,2250.0,177.63527294695913,593700.0,886.0335570469799,2.39
10369,2015.0,328.0,0.45,48.0,39.24075664319679,9vk4b,351343.0,49100000.0,0.0434061264765784,N,CENTRAL,Yes,AVERAGE,WOOD/STEEL,DETACHED,4.0,711395.92,0.07163285442576246,1800.0,120.00780626386504,190800.0,1071.1676829268292,1.22
10372,2000.0,196.0,0.53,69.0,53.0,9v6s0,177616.0,29600000.0,0.048838518581081,Y,NONE,CONCRETE,UNKNOWN,WOOD,CARPORT,6.0,693523.54,0.07163285442576246,2300.0,127.17017099414697,190800.0,906.204081632653,1.38
10376,1940.0,120.0,1.54,68.0,71.0,9vg4t,62100.0,17600000.0,0.0430451147727272,Y,CENTRAL,Yes,AVERAGE,CONCRETE,UNKNOWN,2.0,147820.88,0.07163285442576246,1552.5,120.00780626386504,423700.0,517.5,1.83
10377,1931.0,17.0,0.59,53.0,38.0,9q5cf,18790.0,8600000.0,0.0371985558139534,Y,YES,NONE,UNKNOWN,WOOD,UNKNOWN,1.0,25577.04,0.01,2597.5,284.34793645134323,904500.0,1105.2941176470588,2.35
10383,1975.0,240.0,1.08,31.0,35.0,9musf,212830.0,27700000.0,0.0587736462093862,Y,NONE,NONE,UNKNOWN,FRAME,CARPORT,1.0,284409.22,0.011,3500.0,5.8370840724442585,484000.0,886.7916666666666,2.546
10387,1985.0,154.0,0.49,32.0,39.24075664319679,9v6t9,125849.0,16800000.0,0.0490640232142857,Y,CENTRAL,Yes,UNKNOWN,UNKNOWN,CARPORT,3.0,359586.13,0.07163285442576246,1440.0,117.01801181223358,88800.0,817.2012987012987,1.33
10392,1964.0,79.0,0.49,59.0,61.0,9q9ht,67821.0,42000000.0,0.0412127314285714,Y,YES,POOL & JACUZZI,AVERAGE,WOOD,SHARED/COMMON,1.0,200072.78,0.012,2995.0,206.05474767949985,1658700.0,858.493670886076,2.79
10396,1978.0,63.0,0.62,85.0,35.0,9q97c,50860.0,27000000.0,0.0409057818518518,Y,NONE,POOL & JACUZZI,AVERAGE,WOOD,SHARED/COMMON,1.0,173974.54,0.014,2500.0,206.05474767949985,190800.0,807.3015873015873,3.12
10398,1997.0,286.0,0.42111111111111116,23.0,31.0,9vg5u,304233.0,26250000.0,0.0541935535238095,N,NONE,Yes,UNKNOWN,UNKNOWN,ATTACHED,2.0,604487.66,0.07163285442576246,1349.0,17.270583733628268,190800.0,1063.7517482517483,2.5374999999999996
10403,2001.0,672.0,0.51,3.0,39.24075664319679,djn18,476691.0,137200000.0,0.0425991450980392,N,CENTRAL,COMMERCIAL,AVERAGE,WOOD,DETACHED,15.0,791613.99,0.016,1845.0,7.4469733925535015,1294100.0,709.3616071428571,1.68
10408,1941.0,19.0,0.81,94.0,100.0,9q9p1,20063.0,11100000.0,0.0504435126126126,Y,NONE,NONE,EXCELLENT,MASONRY,UNKNOWN,1.0,60835.4,0.016,2320.0,93.92102830127854,684100.0,1055.9473684210527,2.74
10409,1987.0,200.0,0.87,30.0,2.7777777777777777,djqh3,214460.0,22100000.0,0.0428806280542986,N,CENTRAL,Yes,ABOVE AVERAGE,WOOD FRAME/METAL,CARPORT,16.0,278967.95,0.016,1584.0,303.1409301473123,190800.0,1072.3,0.96
